conditionID,campaignID,raceTextShown,imageShown,feedbackShown,turkMaster,blockID,turkID,turkAge,turkGender,turkRace,turkEducation,turkScore,turkDuration,turkFactor1,turkFactor2,turkFactor3,turkFactor4,turkFactor5,turkFactor6,turkFactor7,turkFactor8,turkFactor9,imageID,questionNum,defID,turkResponse,compasScore,groundTruth,defEthnicity,defGender,defAge,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeID,defChargeDegree
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BF-007,q37,4028,0,4,0,2,1,35,0,0,0,45,0
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, WF-001,q38,5850,0,3,1,1,1,25,0,0,2,408,0
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BF-009,q39,2718,0,3,1,2,1,35,0,0,0,306,1
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BM-004,q40,10677,1,9,1,2,0,29,0,0,10,169,1
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BM-009,q41,5263,1,10,1,2,0,19,2,1,3,71,1
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BM-012,q42,3642,0,4,1,2,0,41,0,0,3,172,1
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BF-001,q43,1871,0,8,1,2,1,25,0,0,2,49,1
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, WM-249,q44,2353,0,1,0,1,0,47,0,0,0,45,0
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BM-003,q45,5027,1,4,1,2,0,27,0,0,6,175,1
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BM-021,q46,3692,1,2,1,2,0,41,0,0,8,129,1
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, BM-010,q47,3574,1,3,1,2,0,24,0,0,2,163,1
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, WM-201,q48,8171,0,2,0,1,0,38,0,0,0,374,0
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, WF-002,q49,9979,0,1,0,1,1,34,0,0,1,45,0
4,p4,0,0,0,0,7,A32Y0I7KOUVFIV,3,0,4,3,35,588,4,5,7,3,6,1,2,9,8, empty,q50,2072,0,1,0,1,1,66,0,0,1,402,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, empty,q01,3122,1,4,0,1,0,46,0,0,2,283,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, empty,q02,5886,0,1,0,1,0,53,0,0,0,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-023,q03,3783,0,1,0,1,0,38,0,0,0,169,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-011,q04,2854,1,9,1,2,0,31,0,0,19,129,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-018,q05,6801,1,8,0,1,0,44,0,0,1,306,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-002,q06,700,1,9,1,2,0,26,1,1,10,18,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-001,q07,2937,0,5,1,1,0,20,0,0,0,190,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-003,q08,5027,1,4,1,2,0,27,0,0,6,175,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, LM-201,q09,1032,1,9,1,3,0,29,0,0,7,129,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-005,q10,10921,1,2,0,2,0,26,0,0,2,409,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BF-001,q11,1871,0,8,1,2,1,25,0,0,2,49,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-021,q12,3692,1,2,1,2,0,41,0,0,8,129,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-012,q13,3642,1,4,1,2,0,41,0,0,3,172,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-012,q14,4655,1,8,0,1,0,31,0,0,10,283,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BF-007,q15,4028,0,4,0,2,1,35,0,0,0,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-223,q16,5993,0,2,0,1,0,51,0,0,1,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-006,q17,3552,1,3,0,1,0,28,0,0,0,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, empty,q18,2072,0,1,0,1,1,66,0,0,1,402,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-201,q19,8171,1,2,0,1,0,38,0,0,0,374,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-248,q20,4609,0,1,0,1,0,50,0,0,0,134,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WF-002,q21,9979,1,1,0,1,1,34,0,0,1,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WF-001,q22,5850,1,3,1,1,1,25,0,0,2,408,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-013,q23,9921,1,5,0,2,0,27,0,0,1,65,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, LM-215,q24,10528,0,1,0,3,0,41,0,0,1,128,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, empty,q25,5114,1,7,1,1,0,50,0,0,26,306,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BF-203,q26,5057,1,1,0,2,1,49,0,0,1,172,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-001,q27,6319,1,9,1,2,0,23,0,0,2,423,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-011,q28,9524,1,10,0,1,0,29,0,0,1,206,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WF-022,q29,3408,1,3,1,1,1,19,0,0,0,170,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-004,q30,10677,1,9,1,2,0,29,0,0,10,169,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-010,q31,3574,1,3,1,2,0,24,0,0,2,163,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-016,q32,7245,1,8,1,2,0,25,0,0,5,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-015,q33,7012,0,2,0,2,0,28,0,0,0,246,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BF-003,q34,5223,1,5,1,2,1,23,0,0,1,268,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-002,q35,3246,0,3,0,1,0,30,0,0,0,134,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BF-009,q36,2718,1,3,1,2,1,35,0,0,0,306,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, LM-200,q37,10134,1,7,1,3,0,25,0,0,6,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-025,q38,4403,1,7,0,2,0,40,0,0,6,306,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-019,q39,9801,1,5,0,2,0,25,0,0,4,239,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BF-002,q40,5383,1,9,1,2,1,19,0,0,1,65,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BF-010,q41,332,1,7,0,2,1,30,0,0,2,190,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-009,q42,5263,1,10,1,2,0,19,2,1,3,71,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BF-004,q43,6980,1,9,1,2,1,28,0,0,13,21,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WF-008,q44,10540,1,1,1,1,1,31,0,0,1,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-220,q45,7468,1,7,1,1,0,42,0,0,2,110,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, BM-034,q46,7605,1,1,1,2,0,49,0,0,1,45,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-221,q47,10721,1,2,0,1,0,50,0,0,4,123,0
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-004,q48,2897,1,7,1,1,0,28,0,0,1,306,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-003,q49,9268,1,2,1,1,0,28,0,0,1,163,1
4,p4,0,0,0,0,7,A33JJY3A6V90QM,3,1,1,3,34,530,7,6,5,4,8,3,9,2,1, WM-249,q50,2353,0,1,0,1,0,47,0,0,0,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-002,q01,3246,0,3,0,1,0,30,0,0,0,134,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-025,q02,4403,1,7,0,2,0,40,0,0,6,306,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-015,q03,7012,0,2,0,2,0,28,0,0,0,246,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, LM-215,q04,10528,0,1,0,3,0,41,0,0,1,128,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BF-007,q05,4028,0,4,0,2,1,35,0,0,0,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-248,q06,4609,0,1,0,1,0,50,0,0,0,134,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BF-009,q07,2718,1,3,1,2,1,35,0,0,0,306,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-011,q08,9524,0,10,0,1,0,29,0,0,1,206,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-004,q09,10677,1,9,1,2,0,29,0,0,10,169,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BF-010,q10,332,1,7,0,2,1,30,0,0,2,190,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WF-002,q11,9979,1,1,0,1,1,34,0,0,1,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, LM-201,q12,1032,1,9,1,3,0,29,0,0,7,129,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-223,q13,5993,1,2,0,1,0,51,0,0,1,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BF-002,q14,5383,1,9,1,2,1,19,0,0,1,65,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WF-001,q15,5850,1,3,1,1,1,25,0,0,2,408,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-034,q16,7605,1,1,1,2,0,49,0,0,1,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-019,q17,9801,1,5,0,2,0,25,0,0,4,239,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-002,q18,700,1,9,1,2,0,26,1,1,10,18,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-016,q19,7245,1,8,1,2,0,25,0,0,5,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-221,q20,10721,1,2,0,1,0,50,0,0,4,123,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-011,q21,2854,1,9,1,2,0,31,0,0,19,129,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-009,q22,5263,1,10,1,2,0,19,2,1,3,71,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, empty,q23,5114,1,7,1,1,0,50,0,0,26,306,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-220,q24,7468,1,7,1,1,0,42,0,0,2,110,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-003,q25,5027,1,4,1,2,0,27,0,0,6,175,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-018,q26,6801,1,8,0,1,0,44,0,0,1,306,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BF-203,q27,5057,1,1,0,2,1,49,0,0,1,172,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-001,q28,6319,1,9,1,2,0,23,0,0,2,423,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-201,q29,8171,0,2,0,1,0,38,0,0,0,374,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-249,q30,2353,0,1,0,1,0,47,0,0,0,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-021,q31,3692,1,2,1,2,0,41,0,0,8,129,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, empty,q32,3122,1,4,0,1,0,46,0,0,2,283,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BF-003,q33,5223,1,5,1,2,1,23,0,0,1,268,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-006,q34,3552,0,3,0,1,0,28,0,0,0,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-010,q35,3574,1,3,1,2,0,24,0,0,2,163,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WF-008,q36,10540,1,1,1,1,1,31,0,0,1,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, empty,q37,5886,0,1,0,1,0,53,0,0,0,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-003,q38,9268,1,2,1,1,0,28,0,0,1,163,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BF-001,q39,1871,1,8,1,2,1,25,0,0,2,49,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-004,q40,2897,1,7,1,1,0,28,0,0,1,306,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, empty,q41,2072,1,1,0,1,1,66,0,0,1,402,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-001,q42,2937,0,5,1,1,0,20,0,0,0,190,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-005,q43,10921,1,2,0,2,0,26,0,0,2,409,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BF-004,q44,6980,1,9,1,2,1,28,0,0,13,21,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-023,q45,3783,0,1,0,1,0,38,0,0,0,169,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, LM-200,q46,10134,1,7,1,3,0,25,0,0,6,45,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WF-022,q47,3408,0,3,1,1,1,19,0,0,0,170,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-013,q48,9921,1,5,0,2,0,27,0,0,1,65,0
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, BM-012,q49,3642,1,4,1,2,0,41,0,0,3,172,1
4,p4,0,0,0,0,7,A35NCQAG1Z8EIQ,3,1,2,7,35,805,NA,NA,NA,NA,NA,NA,NA,NA,NA, WM-012,q50,4655,1,8,0,1,0,31,0,0,10,283,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, empty,q01,2072,1,1,0,1,1,66,0,0,1,402,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WM-201,q02,8171,1,2,0,1,0,38,0,0,0,374,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WM-004,q03,2897,1,7,1,1,0,28,0,0,1,306,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BF-203,q04,5057,1,1,0,2,1,49,0,0,1,172,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-021,q05,3692,1,2,1,2,0,41,0,0,8,129,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BF-009,q06,2718,0,3,1,2,1,35,0,0,0,306,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, LM-200,q07,10134,1,7,1,3,0,25,0,0,6,45,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WM-223,q08,5993,1,2,0,1,0,51,0,0,1,45,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WM-006,q09,3552,0,3,0,1,0,28,0,0,0,45,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, empty,q10,5114,1,7,1,1,0,50,0,0,26,306,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BF-001,q11,1871,0,8,1,2,1,25,0,0,2,49,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-012,q12,3642,1,4,1,2,0,41,0,0,3,172,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-019,q13,9801,1,5,0,2,0,25,0,0,4,239,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-001,q14,6319,1,9,1,2,0,23,0,0,2,423,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, empty,q15,3122,0,4,0,1,0,46,0,0,2,283,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WM-249,q16,2353,0,1,0,1,0,47,0,0,0,45,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WM-001,q17,2937,0,5,1,1,0,20,0,0,0,190,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WF-002,q18,9979,0,1,0,1,1,34,0,0,1,45,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, LM-201,q19,1032,1,9,1,3,0,29,0,0,7,129,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WF-008,q20,10540,1,1,1,1,1,31,0,0,1,45,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-010,q21,3574,1,3,1,2,0,24,0,0,2,163,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-002,q22,700,1,9,1,2,0,26,1,1,10,18,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-011,q23,2854,1,9,1,2,0,31,0,0,19,129,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BF-004,q24,6980,1,9,1,2,1,28,0,0,13,21,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WM-011,q25,9524,0,10,0,1,0,29,0,0,1,206,0
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-025,q26,4403,1,7,0,2,0,40,0,0,6,306,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, WF-022,q27,3408,0,3,1,1,1,19,0,0,0,170,1
4,p4,0,0,0,0,7,A375OH1S7FO7L8,5,1,1,4,30,605,7,NA,NA,NA,NA,NA,NA,NA,NA, BM-005,q28,10921,1,2,0,2,0,26,0,0,2,409,0
