blockID,turkID,turkAge,turkGender,turkRace,turkEducation,turkScore,turkDuration,turkFactor1,turkFactor2,turkFactor3,turkFactor4,turkFactor5,turkFactor6,turkFactor7,turkFactor8,turkFactor9,defID,imageID,imageBW,turkResponse,groundTruth,compasScore,defAge,defGender,defRace,defJuvFelCount,defJuvMisdCount,defPriorsCount,defChargeID,defChargeDegree
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,4620, WM-023,1,1,0,2,41,0,1,0,0,0,306,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,4620, BM-021,0,1,0,2,41,0,1,0,0,0,306,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,5607, BM-025,0,1,0,3,38,0,1,0,0,2,311,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,5607, WM-201,1,1,0,3,38,0,1,0,0,2,311,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,5614, WM-002,1,1,1,8,33,0,2,0,0,2,10,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,5614, BM-004,0,0,1,8,33,0,2,0,0,2,10,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,6314, WM-001,1,0,1,6,20,0,1,0,0,0,187,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,6314, BM-009,0,0,1,6,20,0,1,0,0,0,187,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,6683, BF-001,0,0,1,6,24,1,2,0,0,3,244,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,6683, WF-001,1,0,1,6,24,1,2,0,0,3,244,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7010, BM-218,0,1,1,3,54,0,2,0,0,4,306,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7010, WM-249,1,1,1,3,54,0,2,0,0,4,306,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7079, BM-010,0,1,0,7,25,0,1,0,0,3,280,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7079, WM-010,1,1,0,7,25,0,1,0,0,3,280,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7170, BM-016,0,1,0,5,22,0,1,0,0,0,306,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7170, WM-019,1,1,0,5,22,0,1,0,0,0,306,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7315, BM-015,0,0,1,5,24,0,2,0,0,2,45,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7315, WM-017,1,0,1,5,24,0,2,0,0,2,45,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7416, BM-001,0,1,0,1,26,0,3,0,0,2,45,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7416, WM-003,1,0,0,1,26,0,3,0,0,2,45,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7840, WM-015,1,0,0,2,22,0,1,0,0,1,190,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,7840, BM-013,0,0,0,2,22,0,1,0,0,1,190,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,8099, WM-004,1,0,0,1,28,0,1,0,0,0,45,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,8099, BM-002,0,0,0,1,28,0,1,0,0,0,45,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,8909, empty2,1,0,0,1,46,0,1,0,0,0,127,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,8909, BM-225,0,0,0,1,46,0,1,0,0,0,127,0
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,9889, BM-011,0,1,0,6,35,0,2,0,0,9,303,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,9889, WM-011,1,1,0,6,35,0,2,0,0,9,303,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,999, BM-012,0,0,1,1,38,0,1,0,0,1,90,1
3,A2OII8WA5L52QS,2,0,3,3,26,517,4,6,7,NA,NA,NA,NA,NA,NA,999, WM-018,1,0,1,1,38,0,1,0,0,1,90,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,10448, WM-223,1,1,1,4,48,0,2,0,0,11,337,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,10448, BM-212,0,1,1,4,48,0,2,0,0,11,337,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,2338, empty2,1,0,0,1,59,0,3,0,0,0,133,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,2338, empty2,0,0,0,1,59,0,3,0,0,0,133,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,2624, BM-034,0,1,1,2,51,0,2,0,0,0,306,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,2624, WM-221,1,0,1,2,51,0,2,0,0,0,306,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,2685, BF-002,0,0,0,5,21,1,2,0,0,0,190,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,2685, WF-022,1,0,0,5,21,1,2,0,0,0,190,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,2691, WM-248,1,1,0,1,54,0,2,0,0,0,368,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,2691, BM-213,0,1,0,1,54,0,2,0,0,0,368,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,3768, BF-024,0,0,0,1,36,1,2,0,0,1,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,3768, WF-014,1,1,0,1,36,1,2,0,0,1,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4029, WM-006,1,0,1,2,28,0,3,0,0,0,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4029, BM-003,0,0,1,2,28,0,3,0,0,0,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4082, WM-009,1,0,1,5,24,0,1,0,0,0,375,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4082, BM-005,0,0,1,5,24,0,1,0,0,0,375,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4126, WM-012,1,0,1,2,30,0,2,0,0,0,319,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4126, BM-017,0,0,1,2,30,0,2,0,0,0,319,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4426, WF-026,1,0,0,2,43,1,1,0,0,0,186,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4426, BF-027,0,0,0,2,43,1,1,0,0,0,186,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4620, WM-023,1,0,0,2,41,0,1,0,0,0,306,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,4620, BM-021,0,0,0,2,41,0,1,0,0,0,306,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,5607, BM-025,0,1,0,3,38,0,1,0,0,2,311,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,5607, WM-201,1,0,0,3,38,0,1,0,0,2,311,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,5614, BM-004,0,1,1,8,33,0,2,0,0,2,10,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,5614, WM-002,1,1,1,8,33,0,2,0,0,2,10,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,6314, WM-001,1,0,1,6,20,0,1,0,0,0,187,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,6314, BM-009,0,0,1,6,20,0,1,0,0,0,187,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,6683, BF-001,0,1,1,6,24,1,2,0,0,3,244,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,6683, WF-001,1,1,1,6,24,1,2,0,0,3,244,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7010, WM-249,1,1,1,3,54,0,2,0,0,4,306,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7010, BM-218,0,1,1,3,54,0,2,0,0,4,306,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7079, WM-010,1,1,0,7,25,0,1,0,0,3,280,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7079, BM-010,0,0,0,7,25,0,1,0,0,3,280,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7170, WM-019,1,0,0,5,22,0,1,0,0,0,306,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7170, BM-016,0,0,0,5,22,0,1,0,0,0,306,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7315, WM-017,1,1,1,5,24,0,2,0,0,2,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7315, BM-015,0,0,1,5,24,0,2,0,0,2,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7416, WM-003,1,1,0,1,26,0,3,0,0,2,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7416, BM-001,0,1,0,1,26,0,3,0,0,2,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7840, BM-013,0,0,0,2,22,0,1,0,0,1,190,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,7840, WM-015,1,1,0,2,22,0,1,0,0,1,190,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,8099, BM-002,0,0,0,1,28,0,1,0,0,0,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,8099, WM-004,1,0,0,1,28,0,1,0,0,0,45,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,8909, BM-225,0,1,0,1,46,0,1,0,0,0,127,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,8909, empty2,1,0,0,1,46,0,1,0,0,0,127,0
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,9889, WM-011,1,1,0,6,35,0,2,0,0,9,303,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,9889, BM-011,0,1,0,6,35,0,2,0,0,9,303,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,999, BM-012,0,1,1,1,38,0,1,0,0,1,90,1
3,A2P5R40NOOZ4HJ,3,0,0,1,29,440,5,6,7,9,3,8,2,4,1,999, WM-018,1,1,1,1,38,0,1,0,0,1,90,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,10448, WM-223,1,1,1,4,48,0,2,0,0,11,337,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,10448, BM-212,0,1,1,4,48,0,2,0,0,11,337,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,2338, empty2,0,0,0,1,59,0,3,0,0,0,133,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,2338, empty2,1,0,0,1,59,0,3,0,0,0,133,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,2624, WM-221,1,0,1,2,51,0,2,0,0,0,306,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,2624, BM-034,0,0,1,2,51,0,2,0,0,0,306,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,2685, BF-002,0,0,0,5,21,1,2,0,0,0,190,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,2685, WF-022,1,1,0,5,21,1,2,0,0,0,190,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,2691, BM-213,0,1,0,1,54,0,2,0,0,0,368,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,2691, WM-248,1,1,0,1,54,0,2,0,0,0,368,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,3768, WF-014,1,1,0,1,36,1,2,0,0,1,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,3768, BF-024,0,1,0,1,36,1,2,0,0,1,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4029, WM-006,1,0,1,2,28,0,3,0,0,0,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4029, BM-003,0,0,1,2,28,0,3,0,0,0,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4082, BM-005,0,1,1,5,24,0,1,0,0,0,375,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4082, WM-009,1,0,1,5,24,0,1,0,0,0,375,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4126, BM-017,0,0,1,2,30,0,2,0,0,0,319,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4126, WM-012,1,0,1,2,30,0,2,0,0,0,319,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4426, WF-026,1,0,0,2,43,1,1,0,0,0,186,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4426, BF-027,0,0,0,2,43,1,1,0,0,0,186,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4620, WM-023,1,0,0,2,41,0,1,0,0,0,306,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,4620, BM-021,0,0,0,2,41,0,1,0,0,0,306,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,5607, BM-025,0,1,0,3,38,0,1,0,0,2,311,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,5607, WM-201,1,1,0,3,38,0,1,0,0,2,311,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,5614, WM-002,1,1,1,8,33,0,2,0,0,2,10,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,5614, BM-004,0,1,1,8,33,0,2,0,0,2,10,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,6314, WM-001,1,0,1,6,20,0,1,0,0,0,187,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,6314, BM-009,0,0,1,6,20,0,1,0,0,0,187,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,6683, WF-001,1,1,1,6,24,1,2,0,0,3,244,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,6683, BF-001,0,1,1,6,24,1,2,0,0,3,244,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7010, BM-218,0,1,1,3,54,0,2,0,0,4,306,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7010, WM-249,1,1,1,3,54,0,2,0,0,4,306,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7079, BM-010,0,1,0,7,25,0,1,0,0,3,280,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7079, WM-010,1,1,0,7,25,0,1,0,0,3,280,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7170, WM-019,1,1,0,5,22,0,1,0,0,0,306,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7170, BM-016,0,0,0,5,22,0,1,0,0,0,306,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7315, BM-015,0,0,1,5,24,0,2,0,0,2,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7315, WM-017,1,1,1,5,24,0,2,0,0,2,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7416, BM-001,0,1,0,1,26,0,3,0,0,2,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7416, WM-003,1,1,0,1,26,0,3,0,0,2,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7840, BM-013,0,1,0,2,22,0,1,0,0,1,190,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,7840, WM-015,1,1,0,2,22,0,1,0,0,1,190,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,8099, BM-002,0,0,0,1,28,0,1,0,0,0,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,8099, WM-004,1,0,0,1,28,0,1,0,0,0,45,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,8909, empty2,1,0,0,1,46,0,1,0,0,0,127,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,8909, BM-225,0,0,0,1,46,0,1,0,0,0,127,0
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,9889, BM-011,0,1,0,6,35,0,2,0,0,9,303,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,9889, WM-011,1,1,0,6,35,0,2,0,0,9,303,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,999, BM-012,0,1,1,1,38,0,1,0,0,1,90,1
3,A2T2K4YHQNB5MG,2,0,4,6,24,321,9,8,1,6,5,7,4,3,2,999, WM-018,1,1,1,1,38,0,1,0,0,1,90,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,10448, BM-212,0,1,1,4,48,0,2,0,0,11,337,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,10448, WM-223,1,1,1,4,48,0,2,0,0,11,337,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,2338, empty2,1,0,0,1,59,0,3,0,0,0,133,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,2338, empty2,0,0,0,1,59,0,3,0,0,0,133,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,2624, BM-034,0,1,1,2,51,0,2,0,0,0,306,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,2624, WM-221,1,1,1,2,51,0,2,0,0,0,306,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,2685, WF-022,1,0,0,5,21,1,2,0,0,0,190,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,2685, BF-002,0,0,0,5,21,1,2,0,0,0,190,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,2691, WM-248,1,1,0,1,54,0,2,0,0,0,368,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,2691, BM-213,0,1,0,1,54,0,2,0,0,0,368,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,3768, WF-014,1,1,0,1,36,1,2,0,0,1,45,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,3768, BF-024,0,1,0,1,36,1,2,0,0,1,45,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4029, BM-003,0,1,1,2,28,0,3,0,0,0,45,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4029, WM-006,1,0,1,2,28,0,3,0,0,0,45,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4082, WM-009,1,0,1,5,24,0,1,0,0,0,375,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4082, BM-005,0,0,1,5,24,0,1,0,0,0,375,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4126, WM-012,1,1,1,2,30,0,2,0,0,0,319,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4126, BM-017,0,1,1,2,30,0,2,0,0,0,319,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4426, WF-026,1,0,0,2,43,1,1,0,0,0,186,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4426, BF-027,0,0,0,2,43,1,1,0,0,0,186,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4620, WM-023,1,1,0,2,41,0,1,0,0,0,306,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,4620, BM-021,0,1,0,2,41,0,1,0,0,0,306,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,5607, WM-201,1,1,0,3,38,0,1,0,0,2,311,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,5607, BM-025,0,1,0,3,38,0,1,0,0,2,311,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,5614, BM-004,0,1,1,8,33,0,2,0,0,2,10,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,5614, WM-002,1,1,1,8,33,0,2,0,0,2,10,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,6314, BM-009,0,0,1,6,20,0,1,0,0,0,187,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,6314, WM-001,1,0,1,6,20,0,1,0,0,0,187,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,6683, BF-001,0,1,1,6,24,1,2,0,0,3,244,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,6683, WF-001,1,1,1,6,24,1,2,0,0,3,244,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7010, WM-249,1,1,1,3,54,0,2,0,0,4,306,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7010, BM-218,0,1,1,3,54,0,2,0,0,4,306,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7079, BM-010,0,1,0,7,25,0,1,0,0,3,280,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7079, WM-010,1,1,0,7,25,0,1,0,0,3,280,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7170, BM-016,0,1,0,5,22,0,1,0,0,0,306,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7170, WM-019,1,1,0,5,22,0,1,0,0,0,306,1
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7315, WM-017,1,1,1,5,24,0,2,0,0,2,45,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7315, BM-015,0,1,1,5,24,0,2,0,0,2,45,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7416, WM-003,1,1,0,1,26,0,3,0,0,2,45,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7416, BM-001,0,1,0,1,26,0,3,0,0,2,45,0
3,A2UEVVVQY6WTZA,2,1,4,5,26,-1543,7,5,6,8,9,1,3,4,2,7840, WM-015,1,1,0,2,22,0,1,0,0,1,190,1
